apache@hadoop,steady,failed,4407.660187721252,
dromara@hutool,steady,success,11018.971092939377,
eclipse@deeplearning4j,steady,failed,4407.656525850296,
eclipse-vertx@vert.x,steady,success,585.7204403877258,
brettwooldridge@HikariCP,steady,failed,4462.767868041992,
zouzg@mybatis-generator-gui,steady,success,2295.321950674057,
lettuce-io@lettuce-core,steady,failed,2395.1010320186615,
square@javapoet,steady,failed,4733.286154985428,
perwendel@spark,steady,failed,4732.411411523819,
lets-blade@blade,steady,failed,4700.01958322525,
OpenAPITools@openapi-generator,steady,failed,4733.725920915604,
deathmarine@Luyten,steady,success,1417.8648691177368,
mcxiaoke@android-volley,steady,success,3877.6089956760406,
orientechnologies@orientdb,steady,failed,8054.583074092865,
ZHENFENG13@spring-boot-projects,steady,failed,4176.929916143417,
apache@camel,steady,failed,6636.675456762314,
kiegroup@drools,steady,failed,8058.527083158493,
google@google-java-format,steady,failed,8072.688649654388,
pedrovgs@Algorithms,steady,success,144.6023769378662,
ronmamo@reflections,steady,success,376.5863437652588,
chanjarster@weixin-java-tools,steady,success,747.6455674171448,
Pay-Group@best-pay-sdk,steady,failed,956.4426484107971,
liyiorg@weixin-popular,steady,success,146.51345539093018,
OpenHFT@Chronicle-Queue,steady,success,818.5618586540222,
spotify@docker-maven-plugin,steady,failed,3174.00816321373,
zalando@zalenium,steady,failed,1979.9416410923004,
spring-projects@spring-data-elasticsearch,steady,failed,3532.6995713710785,
ddd-by-examples@library,steady,failed,3552.3965525627136,
WinterChenS@my-site,steady,failed,2304.822118282318,
alibaba@TProfiler,steady,success,82.38300728797913,
apache@commons-lang,steady,success,123.96771240234375,
caoxinyu@RedisClient,steady,success,204.67174530029297,
alibaba@yugong,steady,success,1447.7840538024902,
vipshop@vjtools,steady,success,9.765726566314697,
JakeWharton@ActionBarSherlock,steady,success,362.60244965553284,
medcl@elasticsearch-analysis-pinyin,steady,failed,5255.072197198868,
cryptomator@cryptomator,steady,failed,3230.117537021637,
camunda-cloud@zeebe,steady,failed,5050.548142671585,
QNJR-GROUP@EasyTransaction,steady,failed,5263.500717163086,
spring-projects@spring-data-jpa,steady,failed,5270.271184682846,
kevin-wayne@algs4,steady,success,235.4228367805481,
VerbalExpressions@JavaVerbalExpressions,steady,success,265.9030177593231,
vdurmont@emoji-java,steady,success,17.879668474197388,
xtuhcy@gecco,steady,failed,5619.48414516449,
OpenHFT@Chronicle-Map,steady,failed,5667.916183948517,
AnyListen@tools-ocr,steady,failed,5897.57425570488,
igniterealtime@Openfire,steady,failed,5883.435116529465,
checkstyle@checkstyle,steady,failed,5904.358108043671,
h2oai@h2o-2,steady,failed,343.51208901405334,
addthis@stream-lib,steady,failed,343.5111815929413,
classgraph@classgraph,steady,failed,343.70587277412415,
Bukkit@Bukkit,steady,failed,342.74271631240845,
hneemann@Digital,steady,failed,343.51226782798767,
DeemOpen@zkui,steady,failed,356.2073621749878,
Netflix@curator,steady,failed,355.60014605522156,
vipshop@Saturn,steady,failed,356.2593560218811,
pac4j@pac4j,steady,failed,357.48815417289734,
soot-oss@soot,steady,failed,359.85471057891846,
zeromq@jeromq,steady,success,101.1711597442627,
hellokaton@30-seconds-of-java8,steady,success,48.59364867210388,
google@jimfs,steady,success,194.92958974838257,
sofastack@sofa-bolt,steady,success,524.8869276046753,
alibaba@dubbo-spring-boot-starter,steady,failed,758.558839559555,
apache@avro,steady,failed,221.33867573738098,
assertj@assertj-core,steady,failed,763.2764549255371,
huanzi-qch@base-admin,steady,failed,566.2907223701477,
dunwu@javacore,steady,failed,611.2210540771484,
androidquery@androidquery,steady,success,129.45460176467896,
huaban@jieba-analysis,steady,success,125.50631022453308,
bonnyfone@vectalign,steady,success,318.5919153690338,
tonikelope@megabasterd,steady,success,64.92090606689453,
jenkinsci@kubernetes-plugin,steady,failed,4867.370794296265,
apilayer@restcountries,steady,failed,4997.795706272125,
SpringForAll@spring-boot-starter-swagger,steady,failed,4999.142845630646,
zhangxd1989@spring-boot-cloud,steady,failed,4899.466771364212,
HdrHistogram@HdrHistogram,steady,success,295.23913645744324,
toolbox4minecraft@amidst,steady,success,336.86478781700134,
logfellow@logstash-logback-encoder,steady,success,5714.193800449371,
TakahikoKawasaki@nv-websocket-client,steady,success,120.63739061355591,
boylegu@SpringBoot-vue,steady,failed,1542.04745221138,
bonigarcia@webdrivermanager,steady,failed,1470.9143764972687,
WeBankFinTech@DataSphereStudio,steady,failed,1926.1234731674194,
confluentinc@kafka-streams-examples,steady,failed,1992.40665102005,
shzlw@poli,steady,success,2040.9133234024048,
seata@seata-samples,steady,success,2918.13174033165,
amaembo@streamex,steady,success,27.34587597846985,
lyrric@seckill,steady,success,35.911794900894165,
shyiko@mysql-binlog-connector-java,steady,failed,91.37790131568909,
ysc@QuestionAnsweringSystem,steady,failed,210.094083070755,
apache@iotdb,steady,failed,3118.57040643692,
jonashackt@spring-boot-vuejs,steady,failed,3197.574981212616,
qiujiayu@AutoLoadCache,steady,failed,1247.0590677261353,
Athou@commafeed,steady,failed,3988.489218711853,
hellokaton@wechat-api,steady,success,202.3994221687317,
casbin@jcasbin,steady,success,548.0420362949371,
mabe02@lanterna,steady,success,2459.9033188819885,
kairosdb@kairosdb,steady,success,2273.5414447784424,
zhegexiaohuozi@SeimiCrawler,steady,success,3135.903491973877,
JeffLi1993@java-core-learning-example,steady,success,37.27158308029175,
ysc@word,steady,success,3102.7158629894257,
UniversalMediaServer@UniversalMediaServer,steady,success,1705.1403212547302,
robovm@robovm,steady,success,3329.9693801403046,
uber-common@jvm-profiler,steady,success,101.80883145332336,
tdunning@t-digest,steady,success,597.4253876209259,
Smith-Cruise@Spring-Boot-Shiro,steady,success,236.008930683136,
DerekYRC@mini-spring,steady,success,150.01186680793762,
MorphiaOrg@morphia,steady,success,1966.3124723434448,
yzcheng90@X-SpringBoot,steady,success,2674.4682610034943,
yahoo@mysql_perf_analyzer,steady,success,2181.609452009201,
asciidocfx@AsciidocFX,steady,success,9910.374868392944,
spotify@docker-client,steady,success,696.0840282440186,
OpenHFT@Java-Thread-Affinity,steady,success,335.7462348937988,
wosyingjun@beauty_ssm,steady,success,615.2837927341461,
square@haha,steady,success,280.5234594345093,
bwssytems@ha-bridge,steady,success,544.4863660335541,
tomoya92@pybbs,steady,success,2083.1566758155823,
komoot@photon,steady,success,799.877608537674,
json-iterator@java,steady,success,48.584559202194214,
gravitee-io@gravitee-api-management,steady,success,11815.727160692215,
apache@pdfbox,steady,failed,195.34328961372375,
json-iterator@java,steady,success,174.7821717262268,
greenrobot@essentials,steady,success,75.67780637741089,
tabulapdf@tabula-java,steady,success,717.1337289810181,
liaohuqiu@android-GridViewWithHeaderAndFooter,steady,success,102.81963968276978,
bootique@bootique,steady,success,1165.4355087280273,
gravitee-io@gravitee-api-management,steady,failed,13349.640305280685,
jenkinsci@gitlab-plugin,steady,failed,13647.121888160706,
liaochong@myexcel,steady,failed,11441.050751686096,
unline2@RandomImage,steady,success,551.1494889259338,
feihong-cs@ShiroExploit-Deprecated,steady,success,1365.9002418518066,
EsotericSoftware@reflectasm,steady,success,39.09497141838074,
zeroturnaround@zt-zip,steady,success,22.760682582855225,
git-commit-id@git-commit-id-maven-plugin,steady,success,1350.578207731247,
INRIA@spoon,steady,success,1723.385614156723,
864381832@xJavaFxTool,steady,success,2165.447540283203,
shuleisanshi@myblog,steady,success,4109.107900857925,
siddhi-io@siddhi,steady,success,4889.632080316544,
PlusHaze@TrayNotification,steady,success,16.806870222091675,
spring-projects@spring-data-mongodb,steady,failed,7331.865739583969,
JonathanLink@PDFLayoutTextStripper,steady,failed,7613.997792005539,
vladimir-bukhtoyarov@bucket4j,steady,failed,7657.325562000275,
NLPchina@nlp-lang,steady,success,662.6215891838074,
jcodec@jcodec,steady,success,144.52534174919128,
aliyun@aliyun-oss-java-sdk,steady,success,1174.6319842338562,
developersu@ns-usbloader,steady,success,783.5073001384735,
kolorobot@spring-mvc-quickstart-archetype,steady,success,90.7520580291748,
belerweb@pinyin4j,steady,success,21.345861434936523,
lennartkoopmann@nzyme,steady,success,3658.592704772949,
JosephZhu1983@java-common-mistakes,steady,success,6094.0523228645325,
megagao@production_ssm,steady,success,1253.6477797031403,
redwarp@9-Patch-Resizer,steady,success,32.81889510154724,
Nepxion@DiscoveryGuide,steady,failed,2379.4942293167114,
dremio@dremio-oss,steady,failed,7582.323177576065,
signalapp@BitHub,steady,success,1277.1168744564056,
gsh199449@spider,steady,success,1848.2156715393066,
sofastack@sofa-tracer,steady,failed,27887.579424619675,
spring-projects@spring-hateoas,steady,failed,24959.37033724785,
mahmoudparsian@data-algorithms-book,steady,failed,29142.712757110596,
leangen@graphql-spqr,steady,success,411.30869603157043,
patrickfav@uber-apk-signer,steady,success,153.83176565170288,
binarywang@weixin-java-miniapp-demo,steady,success,651.6545622348785,
bbottema@simple-java-mail,steady,success,2069.3373277187347,
abel533@Mybatis-Spring,steady,success,473.2013442516327,
wstrange@GoogleAuth,steady,success,11.94503140449524,
vert-x3@vertx-web,steady,success,2002.397836446762,
pvorb@npm-stat.com,steady,success,942.4415011405945,
Nilhcem@FakeSMTP,steady,success,49.40483808517456,
shibing624@similarity,steady,success,93.03413820266724,
wsk1103@Used-Trading-Platform,steady,success,280.5210602283478,
FasterXML@jackson-annotations,steady,success,37.5837664604187,
vladmihalcea@high-performance-java-persistence,steady,success,3008.460279226303,
jfaster@mango,steady,success,172.63423681259155,
bennidi@mbassador,steady,success,51.66512989997864,
actiontech@dble,steady,success,801.5017333030701,
reactor@lite-rx-api-hands-on,steady,success,51.993189334869385,
4pr0n@ripme,steady,success,35.822041273117065,
klout@brickhouse,steady,success,7085.226058483124,
wuyinxian124@nettybook2,steady,success,711.8539626598358,
shekhargulati@30-seconds-of-java,steady,success,11.483471155166626,
belaban@JGroups,steady,success,329.0450978279114,
sqlancer@sqlancer,steady,success,353.16293263435364,
threedr3am@JSP-WebShells,steady,success,196.68745040893555,
aurasphere@gomorra-sql,steady,success,92.91121935844421,
kungfoo@geohash-java,steady,success,23.12824320793152,
tjake@Solandra,steady,success,1142.1220676898956,
skyscreamer@JSONassert,steady,success,14.635446786880493,
airlift@airline,steady,success,69.47293186187744,
LinkedInAttic@indextank-engine,steady,success,163.9460232257843,
GenshenWang@SSM_HRMS,steady,success,133.5533516407013,
oldratlee@fucking-java-concurrency,steady,success,16.94748568534851,
fuzhengwei@interview,steady,success,173.98060989379883,
alibaba@compileflow,steady,success,126.4201431274414,
apache@commons-io,steady,success,39.18226599693298,
amzn@ion-java,steady,success,33.82472538948059,
chrisbanes@Android-BitmapCache,steady,success,32.37615203857422,
momosecurity@rhizobia_J,steady,success,7.883803844451904,
xuxueli@xxl-api,steady,success,142.92418909072876,
Hello-hao@Tbed,steady,success,986.7857666015625,
uniVocity@univocity-parsers,steady,success,49.52674674987793,
Wang-Jun-Chao@leetcode,steady,success,5.367793321609497,
0opslab@opslabJutil,steady,success,12.833772420883179,
pgjdbc@r2dbc-postgresql,steady,success,782.4920632839203,
apache@accumulo,steady,success,16934.05840921402,
dibo-software@diboot,steady,success,1079.424887895584,
jfree@jfreechart,steady,success,54.30999231338501,
TheKingOfDuck@burpFakeIP,steady,success,12.583234548568726,
apache@jena,steady,success,4457.390337944031,
confluentinc@kafka-connect-jdbc,steady,success,3492.402703523636,
javafx-maven-plugin@javafx-maven-plugin,steady,success,68.67079663276672,
apache@systemds,steady,success,27990.637110471725,
callicoder@spring-boot-websocket-chat-demo,steady,success,650.0132048130035,
OfficeDev@ews-java-api,steady,success,69.37728762626648,
javacc@javacc,steady,success,22.763960123062134,
webbit@webbit,steady,success,74.82490539550781,
RohitAwate@Everest,steady,success,340.79385018348694,
a-schild@jave2,steady,success,1025.4606485366821,
ctongfei@progressbar,steady,success,14.652078866958618,
c0ny1@FastjsonExploit,steady,success,160.47671818733215,
eBay@parallec,steady,success,1465.5950148105621,
mcMMO-Dev@mcMMO,steady,success,4281.785330295563,
leonchen83@redis-replicator,steady,success,56.256964921951294,
MachinePublishers@jBrowserDriver,steady,success,142.79840278625488,
javalite@javalite,steady,success,3753.3360958099365,
spring-projects@spring-data-rest,steady,success,305.0827136039734,
spring-guides@tut-spring-boot-oauth2,steady,success,423.45219564437866,
